Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,path:eco01320,-0.7360925678682688,-1.3786604654714036,0.0924956369982548,0.43762791271113305,0.992,7/7,26.66%,cysD;cysN;cysJ;cysC;cysH;cysK;cysI
prerank,path:eco00030,-0.5798460078277854,-1.3583711376186138,0.10942760942760943,0.45795832819627663,0.995,11/20,28.22%,rbsK;deoC;rpe;fbp;fbaA;pgm;rpiA;pgi;ghrB;prs;pgl
prerank,path:eco00670,0.6083997871958499,1.3470714635906005,0.1762114537444934,1.0,0.997,6/17,9.14%,metF;betB;betA;metK;gcvH;mmuM
prerank,path:eco00710,-0.6379375007686414,-1.3373601689460952,0.12629757785467127,0.4823079768216003,0.998,5/12,15.71%,mdh;rpe;fbp;fbaA;ppc
prerank,path:eco00010,0.5136891298130554,1.329689074459239,0.1550561797752809,1.0,0.999,2/33,1.06%,aldB;adhP
prerank,path:eco03440,-0.534979140735791,-1.3277835131014277,0.1357615894039735,0.48073065580154717,1.0,10/25,20.50%,recR;holA;priB;recB;recC;dnaN;dnaE;recG;polA;recO
prerank,path:eco01200,-0.4337847943251897,-1.3119003887215228,0.09818181818181818,0.49633886219679396,1.0,33/74,28.57%,sucA;icd;sucC;mdh;rpe;sdhD;accB;fbp;sdhC;aceE;sucD;gpmA;pta;acnB;sdhA;fbaA;acs;sdhB;ppc;eno;accA;glyA;cysK;rpiA;pgi;serA;frdA;fumA;prs;tpiA;pgl;aceB;accD
prerank,path:eco00780,-0.6118569365754606,-1.310662263898114,0.1632996632996633,0.47373760501611567,1.0,4/12,17.35%,fabG;fabB;fabF;birA
prerank,path:eco00440,0.66246749213093,1.2942289599563426,0.2,1.0,0.999,2/7,9.85%,phnP;phnJ
prerank,path:eco01212,-0.5512879509183714,-1.2923152702623113,0.16129032258064516,0.49572051727854255,1.0,7/18,20.14%,fabG;accB;fabB;fabF;fadD;accA;fabA
prerank,path:eco00680,-0.5322236148441871,-1.2869990173507209,0.17345132743362832,0.4851644471913243,1.0,9/22,19.43%,mdh;fbp;gpmA;pta;fbaA;acs;ppc;eno;glyA
prerank,path:eco03010,-0.44574233891672704,-1.2826495776593956,0.13859649122807016,0.4738079029245614,1.0,28/55,32.74%,rpsD;rpsK;rplF;rpsM;rpsG;rplX;rplW;rplD;rplC;rpsE;rplB;rpmF;rplQ;rpsP;rpsS;rpsH;rplM;rpsT;rplK;rpsF;rpsL;rpsJ;rpsB;rpsA;rplR;rplJ;rpmI;rplO
prerank,path:eco00550,-0.516027508978029,-1.280720688885073,0.14944649446494465,0.4580581338687614,1.0,10/24,19.92%,murC;mrdA;ispU;mrdB;murD;ftsW;mraY;dacA;murG;dacB
